,Stop Name,Latitude,Longitude
397,16th St&Potrero Ave SW-NS/BZ,37.765764000000004,-122.40761200000001
398,Kansas St&17th St NW-NS/PS,37.76482,-122.403617
399,20th St&3rd St NW-FS/BZ,37.760536,-122.38870700000001
400,Fillmore St&North Point St SE-NS/PS,37.803546999999995,-122.43679099999999
401,Fillmore St&Beach St SE-NS/BZ,37.804446999999996,-122.436958
402,Fillmore St&Jefferson St SW-FS/BZ,37.805421,-122.437389
403,Fillmore St&Beach St NW-NS/BZ,37.804423,-122.437127
404,Fillmore St&Cervantes Blvd NW-NS  ,37.802817,-122.436806
405,Fillmore St&Lombard St SW-FS/BZ,37.799595000000004,-122.436051
406,Union St&Fillmore St NW-FS/BZ,37.797124,-122.43566100000001
407,Steiner St&Green St W-MI/PS,37.795937,-122.43703700000002
408,Steiner St&Vallejo St W-MI/PS,37.794887,-122.43678899999999
409,Broadway&Steiner St SE-FS/PS,37.794056,-122.436278
410,Fillmore St&Broadway SW-FS/BZ,37.793805,-122.434878
411,Fillmore St&Geary Blvd SW-FS/BZ,37.783984000000004,-122.43291
412,Fillmore St&O'Farrell St SW-FS/BZ,37.783019,-122.432699
413,Fillmore St&Eddy St NW-NS/BZ,37.781523,-122.432401
414,Fillmore St&Turk St SW-FS/BZ,37.780204,-122.432138
415,Fillmore St&Grove St NW-NS/BZ,37.776859,-122.431472
416,Fillmore St&Hayes St SW-FS/BZ,37.775597999999995,-122.431207
417,Fillmore St&Oak St SW-FS/BZ,37.773759000000005,-122.430866
418,Church St&16TH St NW-NS/SI,37.764621000000005,-122.428722
419,16th St&Dolores St SW-NS/PS,37.764575,-122.426579
420,16th St&Guerrero St SW-NS/BZ,37.764720000000004,-122.424256
421,16th St&Valencia St SW-NS/BZ,37.764849,-122.42205600000001
422,16th St&Shotwell St SE-FS/BZ,37.765218,-122.416048
423,16th St&Harrison St SW-NS/BZ,37.765377,-122.41328999999999
424,16th St&San Bruno Ave SE-FS/BZ,37.765861,-122.405515
425,18th St&Texas St SE-FS/BZ,37.762621,-122.39516
426,18th St&Pennsylvania Ave SE-FS/BZ,37.762732,-122.39322
427,18th St&Minnesota St SW-NS/BZ,37.762874,-122.39084799999999
428,18th St&3rd St SW-NS/BZ,37.762992,-122.388925
429,17th St&Kansas St NE-NS/PS,37.764727,-122.403544
430,16th St&Potrero Ave NW-FS/BZ,37.7658,-122.407624
431,16th St&Bryant St N-MB/BZ,37.765658,-122.410294
432,16th St&Mission St NE-NS/BZ,37.765143,-122.4196
433,16th St&Church St NE-NS/BZ,37.764579,-122.428523
434,Church St&Market St SE-NS/SI,37.767509000000004,-122.428927
435,Fillmore St&Haight St SE-NS/BZ,37.772033,-122.430347
436,Divisadero St&California St NE-FS,37.788184,-122.440385
437,Divisadero St&Clay St NE-FS/BZ,37.789977,-122.44074099999999
438,Divisadero St&Jackson St SE-NS/PS,37.791540000000005,-122.44108
439,Transit Center Bay 29,37.790136,-122.396146
440,Treasure Island Gate SE-NS/SB,37.81622,-122.37143999999999
441,Avenue H&13TH TI St. SE-NS/SB,37.828311,-122.37196399999999
442,California Ave&Avenue D S-FS/SB,37.818736,-122.3689
443,Avenue H&California Ave TI NE-FS/SB,37.820001,-122.36633
444,Avenue H&5TH TI St E-MB/SB,37.822375,-122.36796799999999
445,Avenue H&9TH TI St SE-NS/PS,37.825232,-122.369914
446,Treasure Island Main Gate NW-NS/SB,37.81602,-122.3718
447,Gateview Ave&Northpoint Dr NE-MB,37.82982,-122.37347700000001
448,Gateview Ave&Bayside Dr NE-NS,37.829848,-122.375254
449,Gateview Ave&Mason Ct SW-FS/SB,37.828181,-122.37721699999999
450,Avenue B&Gateview Ave SW-FS/SB,37.82695,-122.377402
451,Avenue B&9TH TI St NW-NS/SB,37.823245,-122.374986
452,9th ST & AVE D S-MB/SB,37.823521,-122.373907
453,9th ST & AVE D SW-NS/SB,37.824056,-122.37271399999999
454,9th St&Avenue H SW-NS/SB,37.825196000000005,-122.37006299999999
455,Avenue H&6TH TI St NW-NS/SB,37.823625,-122.36893
456,Avenue H&4TH TI St NW-NS/SB,37.821938,-122.367796
457,Avenue H&California Ave NW-NS/SB,37.819939,-122.366422
458,California Ave&Avenue D SE-FS/SB,37.818870000000004,-122.36903799999999
459,Fremont St&Mission St E-NS/PS,37.790413,-122.39651299999998
460,Jackson St&Van Ness Ave NE-NS/BZ,37.793999,-122.422867
461,Jones St&Sutter St NW-NS/BZ,37.78869,-122.41361
462,Bryant St&16TH St SW-FS/BZ,37.7653,-122.41054
463,Bryant St&24TH St SW-FS/BZ,37.752728000000005,-122.409178
464,Cesar Chavez&Bartlett St NE-NS/BZ,37.748216,-122.419022
465,Washington St&Van Ness Ave SE-FS/SB,37.793079999999996,-122.42243
466,Washington St&Polk St SW-NS/PS,37.793186999999996,-122.421274
467,Washington St&Larkin St SW-NS/PS,37.793409999999994,-122.4198
468,Washington St&Hyde St SW-NS/PS,37.79363,-122.41803999999999
469,Hyde St&Clay St NW-NS/BZ,37.79287,-122.41783999999998
470,Hyde St&Sacramento St SW-FS/PS,37.79183,-122.41763
471,Hyde St&California St NW-NS/BZ,37.791109999999996,-122.41747
472,Hyde St&Pine St NW-NS/BZ,37.79017,-122.4173
473,Bush St&Hyde St SE-FS/BZ,37.78915,-122.41658000000001
474,Bush St&Leavenworth St SE-FS/BZ,37.7893,-122.41496000000001
475,Bush St&Jones St SW-NS/SB,37.78944,-122.41386999999999
476,Jones St&Post St NW-NS/BZ,37.78781,-122.41344
477,Jones St&Geary St NW-NS/BZ,37.78686,-122.41325
478,O'Farrell St&Taylor St S-MB/BB,37.78585,-122.41198
479,Mason St&O'Farrell St SW-FS/SB,37.786099,-122.40976699999999
480,Mason St&Ellis St SW-FS/BZ,37.785070000000005,-122.40951000000001
481,Bryant St&Division St SW-FS/BZ,37.768932,-122.41088799999999
482,Bryant St&17TH St SW-FS/BZ,37.76402,-122.41041000000001
483,Bryant St&Mariposa St NW-NS/BZ,37.76314,-122.41032
484,Bryant St&18TH St NW-NS/BZ,37.76187,-122.4102
485,Bryant St&19TH St NW-NS/BZ,37.76058,-122.41008000000001
486,Bryant St&20TH St NW-NS/PS,37.75933,-122.40993
487,Innes Ave&Fitch St E-NS/PS,37.730940999999994,-122.37376
488,Innes Ave&Griffith St E-NS/PS,37.732003999999996,-122.37561399999998
489,Innes Ave&Hunters Point Blvd N-FS,37.732915000000006,-122.377229
490,Middle Point Rd&Hare St SE-NS/SB,37.734388,-122.37935800000001
491,Middle Point Rd&West Point Rd SE-NS,37.735164000000005,-122.379323
492,Middle Point Rd & Acacia,37.737010999999995,-122.37932099999999
493,Evans Ave&Keith St E-NS/PS,37.73877,-122.380797
494,Evans Ave&USPO NE-MB/BZ,37.740003,-122.38297299999999
495,Evans Ave&Mendell St N-FS/BZ,37.740905,-122.38456399999998
496,Evans Ave&Newhall St E-NS/SB,37.741949,-122.386408
497,Evans Ave&Quint St N-FS/PS,37.744245,-122.39053100000001
498,Evans Ave&Selby St E-NS/PS,37.746164,-122.39392
499,Evans Ave&Napoleon St E-NS/PS,37.747263000000004,-122.39587900000001
500,Evans Ave&Cesar Chavez St SE-NS/BZ,37.749066,-122.39688600000001
501,Connecticut St&26TH St NE-FS/SB,37.75143,-122.396345
502,Connecticut St&25TH St NE-FS/PS,37.752563,-122.396402
503,General Managers Office NE-MB/SB,37.753902000000004,-122.397341
504,Wisconsin St&Connecticut St SW-FS,37.753446999999994,-122.39867
505,Wisconsin St&25th St NW-NS/SB,37.752287,-122.398556
506,De Haro St&22ND St NE-FS/PS,37.757437,-122.40082199999999
507,De Haro St&Southern Heights Ave SE,37.758016999999995,-122.40086699999999
508,De Haro St&20TH St SE-NS/SB,37.759667,-122.401026
509,De Haro St&19TH St SE-NS/PS,37.760934000000006,-122.401117
510,De Haro St&18TH St SE-NS/SB,37.762209999999996,-122.401243
511,De Haro St&Mariposa St SE-NS/SB,37.763504,-122.40136799999999
512,De Haro St&17TH St SE-NS/SB,37.764762,-122.40151599999999
513,7th St&Brannan St N-FS/BZ,37.773266,-122.40336699999999
514,7th St&Bryant St N-FS/SB,37.774587,-122.405005
515,7th St&Harrison St N-FS/BZ,37.775729999999996,-122.40646000000001
516,7th St&Folsom St N-FS/SI,37.776864,-122.407904
517,7th St&Howard St E-NS/SI,37.777935,-122.409222
518,7th St&Mission St NE-FS/BZ,37.779327,-122.411032
519,Larkin St&Grove St NE-FS/BZ,37.778901,-122.416545
520,Larkin St & Mcallister St,37.780382,-122.416843
521,Larkin St&Golden Gate Ave NE-FS/BZ,37.781693,-122.417106
522,Larkin St&Eddy St SE-NS/BZ,37.783228,-122.41741499999999
523,Larkin St&O'Farrell St SE-NS/BZ,37.785084000000005,-122.41779199999999
524,Geary St&Larkin St NW-FS/BZ,37.786137,-122.41825
525,Polk St&Pine St SE-NS/BZ,37.789537,-122.420381
526,Polk St&California St NE-FS/BZ,37.790822,-122.420644
527,Polk St&Washington St NE-FS/BZ,37.793499,-122.42119299999999
528,Polk St&Broadway NE-FS/BZ,37.796184999999994,-122.42173100000001
529,Polk St&Union St NE-FS/BZ,37.799004,-122.422292
530,Polk St&Lombard St SE-NS/BZ,37.801476,-122.42279599999999
531,Polk St&Francisco St NE-FS/BZ,37.803653000000004,-122.423231
532,North Point St&Polk St SE-FS/BZ,37.805240999999995,-122.42349399999999
533,Larkin St&Beach St SE-NS/SB,37.806348,-122.422083
534,Market St&7th St North NE-NS/BZ,37.78063,-122.412407
535,Hayes St&Van Ness Ave NW-FS/BZ,37.777286,-122.42018999999999
536,Hayes St&Divisadero St NW-FS/BZ,37.775005,-122.437945
537,Hayes St&Masonic Ave NW-FS/BZ,37.773953000000006,-122.446221
538,Divisadero St&Eddy St SW-FS/BZ,37.780590999999994,-122.438942
539,Divisadero St&Haight St SW-FS/BZ,37.77105,-122.4371
540,Castro St&18TH St SW-FS/BB,37.760863,-122.435048
541,Castro St&24TH St SW-FS/BZ,37.751315000000005,-122.43411
542,30th St&Mission St SW-NS/BZ,37.742309999999996,-122.42217
543,Cortland Ave&Bay Shore Blvd SW-NS/BZ,37.739567,-122.407031
544,Divisadero St&Clay St NW-NS/BZ,37.789970000000004,-122.44089
545,Divisadero St&California St SW-FS,37.787988,-122.4405
546,Divisadero St&Pine St SW-FS/BZ,37.786997,-122.440317
547,Divisadero St&Geary Blvd SW-FS/BZ,37.783159999999995,-122.439526
548,Divisadero St&McAllister St SW-FS,37.777682,-122.43841499999999
549,Divisadero St&Hayes St SW-FS/BZ,37.774889,-122.43786499999999
550,Divisadero St&Oak St SW-FS/BZ,37.773051,-122.437487
551,Castro St&Duboce Ave NW-NS/BZ,37.76918,-122.43596000000001
552,Castro St&14TH St NW-NS/BZ,37.76742,-122.43571000000001
553,Castro St&15TH St NW-NS/PS,37.76583,-122.43557
554,Castro St&16TH St NW-NS/SB,37.76427,-122.43543999999999
555,Castro St&Market St SW-FS/BB,37.762397,-122.435266
556,Castro St&19TH St NW-NS/PS,37.75939,-122.43491000000002
557,Castro St&20TH St NW-NS/PS,37.75778,-122.43477
558,Castro St&21ST St W-MI/SB,37.756098,-122.434625
559,Castro St&22ND St NW-NS/PS,37.75464,-122.43448000000001
560,Castro St&23RD St W-MI/SB,37.752895,-122.434316
561,Castro St&Elizabeth St W-MI/SB,37.752083,-122.434248
562,Castro St&25TH St NW-NS/BZ,37.74981,-122.43404
563,Castro St&26TH St NW-NS/SB,37.748201,-122.433893
564,26th St&Noe St SW-NS/PS,37.748174,-122.43163600000001
565,Noe St&27th St NW-NS/PS,37.74668,-122.43148000000001
566,Noe St&28th St NW-NS/PS,37.74519,-122.43133999999999
567,Noe St&29th St NW-NS/PS,37.74354,-122.43117
568,Noe St&30th St NW-NS/PS,37.74201,-122.43101000000001
569,30th St&Sanchez St SW-NS/PS,37.74191,-122.42902
570,30th St&Church St SE-FS/PS,37.74204,-122.42676000000002
571,30th St&Dolores St SW-NS/PS,37.74217,-122.424457
572,Cortland Ave&Mission St S-FS/BZ,37.74085,-122.42251
573,Cortland Ave&Prospect Ave W-NS/BZ,37.7402,-122.42093
574,Cortland Ave&Elsie St W-NS/BZ,37.7397,-122.41968999999999
575,Cortland Ave&Bocana St SW-NS/BZ,37.739309999999996,-122.41872
576,Cortland Ave&Andover St SW-NS/BZ,37.73904,-122.41658000000001
577,Cortland Ave&Ellsworth St SW-NS/BZ,37.738828999999996,-122.414615
578,Cortland Ave&Folsom St SW-NS/BZ,37.73892,-122.41343
579,Cortland Ave&Prentiss St SW-NS/PS,37.73957,-122.41211000000001
580,Cortland Ave&Bronte St SW-NS/PS,37.739711,-122.41017
581,Industrial St&Bayshore Blvd SE-FS,37.737943,-122.40678
582,Industrial St&Elmira St SE-FS/SB,37.73879,-122.40373000000001
583,Industrial St&Palou Ave S-NS/PS,37.73955,-122.40101000000001
584,Palou Ave&Rankin St W-NS/PS,37.73825,-122.39853000000001
585,Palou Ave&Quint St W-NS/PS,37.737216,-122.396722
586,Palou Ave&Phelps St W-NS/PS,37.7361,-122.39481
587,Cortland Ave&Hilton St NW-FS/BZ,37.739692,-122.40781000000001
588,30th St&Mission St NW-FS/BZ,37.742408000000005,-122.42203700000002
589,Castro St&24TH St SE-NS/BZ,37.7512,-122.43401000000001
590,Castro St&18TH St SE-NS/BB,37.760836,-122.43493400000001
591,Divisadero St&Haight St NE-FS/BZ,37.771328999999994,-122.43698300000001
592,Divisadero St&Eddy St SE-NS/BZ,37.780590999999994,-122.438942
593,Divisadero St&Sutter St NE-FS/BZ,37.785338,-122.43981299999999
594,Divisadero St&Sutter St SW-FS/BZ,37.78515,-122.439939
595,Jackson St&Webster St NW-FS/BZ,37.792716,-122.433025
596,Newcomb Ave&Newhall St E-NS/SB,37.736304,-122.391522
597,Newhall St&Oakdale Ave N-NS/SB,37.735796,-122.392175
598,Palou Ave&Newhall St NW-FS/SB,37.735162,-122.392886
599,Palou Ave&Quint St E-NS/SB,37.737163,-122.396367
600,Palou Ave&Rankin St E-NS/SB,37.738209999999995,-122.39823999999999
601,Palou Ave&Industrial St E-NS/SB,37.739529,-122.400547
602,Industrial St&Revere Ave NE-NS/SB,37.739129999999996,-122.40305
603,Industrial St&Bayshore Blvd NE-NS,37.738147999999995,-122.406539
604,Cortland Ave&Bradford St N-MB/PS,37.739791,-122.409746
605,Cortland Ave&Prentiss St NE-NS/PS,37.739779999999996,-122.41198999999999
606,Cortland Ave&Folsom St NW-FS/BZ,37.739000000000004,-122.41366000000001
607,Cortland Ave&Ellsworth St NE-NS/PS,37.73892,-122.41455
608,Cortland Ave&Andover St NE-NS/PS,37.739090000000004,-122.41638999999999
609,Cortland Ave&Bocana St NE-NS/BZ,37.7393,-122.41846000000001
610,Cortland Ave&Elsie St N-FS/BZ,37.73992,-122.41996999999999
611,Cortland Ave&Prospect Ave N-FS/BZ,37.740294,-122.42090400000001
612,Cortland Ave&Mission St E-NS/BZ,37.741009999999996,-122.42267
613,30th St&Dolores St NE-NS/PS,37.742304,-122.424026
614,30th St&Church St NE-NS/BZ,37.742159,-122.426369
615,30th St&Sanchez St NE-NS/BZ,37.742020000000004,-122.4286
616,30th St&Noe St NE-NS/PS,37.74188,-122.43078999999999
617,Noe St&29th St SE-NS/PS,37.7433,-122.43104
618,Noe St&28th St SE-NS/PS,37.74493,-122.43117
619,Noe St&27th St SE-NS/PS,37.74654,-122.43132
620,26th St&Noe St NW-FS/SB,37.74827,-122.43177
621,26th St&Castro St NE-NS/PS,37.74815,-122.43363000000001
622,Castro St&25TH St SE-NS/BZ,37.7496,-122.43383
623,Castro St&Elizabeth St E-MI/SB,37.751886,-122.434053
624,Castro St&23RD St E-MI/SB,37.752779,-122.434156
625,Castro St&22ND St SE-NS/PS,37.75441,-122.43431000000001
626,Castro St&21ST St E-MI/SB,37.755955,-122.43446499999999
627,Castro St&20TH St SE-NS/PS,37.757632,-122.43463600000001
628,Castro St&19TH St SE-NS/PS,37.759159999999994,-122.43478999999999
629,Castro St&17TH St SE-NS/BZ,37.762370000000004,-122.43508
630,Castro St&16TH St NE-FS/BZ,37.764164,-122.435254
631,Castro St&15TH St SE-NS/PS,37.765609999999995,-122.43538000000001
632,Castro St&14TH St NE-FS/BZ,37.76761,-122.43558
633,Castro St&Duboce Ave SE-NS/BZ,37.76895,-122.43571000000001
634,Divisadero St&Oak St NE-FS/BZ,37.773185,-122.43735
635,Divisadero St&Hayes St NE-FS/BZ,37.775059000000006,-122.437739
636,Divisadero St&McAllister St NE-FS,37.77786,-122.4383
637,Divisadero St&Geary Blvd NE-FS/BZ,37.783375,-122.439412
638,Divisadero St&Bush St NE-FS/BZ,37.786283000000005,-122.439996
639,Crescent Ave&Arnold Ave SW-NS/SB,37.734966,-122.419726
640,Crescent Ave&Porter St SW-NS/PS,37.734895,-122.41821399999999
641,Crescent Ave&Andover St SW-NS/PS,37.734832,-122.41694199999999
642,Crescent Ave&Ellsworth St SW-NS/PS,37.734733,-122.415052
643,Crescent Ave&Folsom St SW-NS/PS,37.73467,-122.413804
644,Crescent Ave&Putnam St SW-NS/SB,37.734911,-122.41128300000001
645,Oakdale Ave&Barneveld Ave SW-NS/BZ,37.741884999999996,-122.403341
646,Toland St&Newcomb Ave SE-NS/SB,37.741492,-122.40099199999999
647,Toland St&Jerrold Ave SE-NS/PS,37.7439,-122.39881399999999
648,Jerrold Ave&Selby St S-FS/SB,37.742775,-122.39693600000001
649,Jerrold Ave&Rankin St S-FS/BZ,37.741704,-122.394691
650,Jerrold Ave&Quint St S-FS/SB,37.740694,-122.39291599999999
651,Jerrold Ave&Phelps St W-NS/SB,37.739846,-122.39141599999999
652,Phelps St&Mckinnon Ave N-NS/SB,37.73808,-122.392987
653,Phelps St&Oakdale Ave N-NS/SB,37.73684,-122.394099
654,Phelps St&Palou Ave N-NS/PS,37.736216,-122.394672
655,Palou Ave&Newhall St W-NS/PS,37.735029,-122.39291999999999
656,Palou Ave&Lane St W-NS/PS,37.732912,-122.389176
657,Palou Ave&Keith St W-NS/PS,37.731849,-122.38731000000001
658,Palou Ave&Jennings St W-NS/PS,37.73082,-122.38542
659,Palou Ave&Ingalls St S-NS/SB,37.729733,-122.383578
660,Oakdale Ave&Ingalls St S-FS/PS,37.730152000000004,-122.38268400000001
661,Oakdale Ave&Baldwin Ct S-FS/PS,37.729384,-122.381367
662,Oakdale Ave&Griffith St W-NS/PS,37.728223,-122.379318
663,Palou Ave&Crisp Ave N-FS/PS,37.727982,-122.38018899999999
664,Palou Ave&Hawes St E-NS/PS,37.728679,-122.381425
665,Palou Ave&Ingalls St N-MB/SB,37.729420000000005,-122.38273000000001
666,Palou Ave&Jennings St E-NS/SB,37.730795,-122.38514599999999
667,Palou Ave&Keith St E-NS/PS,37.731858,-122.387046
668,Palou Ave&Lane St E-NS/PS,37.732921000000005,-122.38888999999999
669,Crespi Dr&Varela Ave NE-NS/SB,37.7201,-122.47594
670,19th Ave&Holloway Ave SE-NS/SB,37.72094,-122.475004
671,Holloway Ave&Junipero Serra SW-NS,37.721484999999994,-122.47271299999998
672,Holloway Ave&Beverly St SW-NS/SB,37.72161,-122.471797
673,Beverly St&Garfield St NW-NS/SB,37.719728,-122.47173899999999
674,Garfield St&Byxbee St SW-NS/SB,37.719584999999995,-122.469953
675,Garfield St&Vernon St SW-NS/SB,37.719594,-122.46815500000001
676,Garfield St&Victoria St SW-NS/PS,37.719613,-122.465452
677,Garfield St&Bright St SW-NS/SB,37.719791,-122.463642
678,Grafton Ave&Jules Ave SW-NS/PS,37.719952,-122.461329
679,Grafton Ave&Capitol Ave SW-NS/PS,37.719953000000004,-122.45929
680,Grafton Ave&Granada Ave SW-NS/SB,37.719962,-122.457251
681,Grafton Ave&Plymouth Ave SW-NS/PS,37.719962,-122.456232
682,Plymouth Ave&Holloway Ave SE-NS/PS,37.721764,-122.45603799999999
683,Plymouth Ave&Ocean Ave SE-NS/PS,37.723772,-122.456049
684,Ocean Ave&Geneva Ave SW-NS/SI,37.723031,-122.452453
685,Ocean Ave&Howth St SE-FS/BZ,37.72286,-122.44928999999999
686,Ocean Ave&San Jose St SE-FS/BZ,37.7229,-122.4444
687,Ocean Ave&Otsego Ave SW-NS/BZ,37.723259999999996,-122.44124
688,Ocean Ave&Cayuga Ave SE-FS/BZ,37.72357,-122.43853
689,Bryant St&21ST St SW-FS/BB,37.7574,-122.40961000000001
690,Bryant St&22ND St SW-FS/BZ,37.755720000000004,-122.40948999999999
691,Bryant St&23RD St SW-FS/BB,37.75415,-122.40932
692,Bryant St&25TH St NW-NS/BZ,37.7513,-122.40907
693,Bryant St&26TH St NW-NS/BZ,37.74969,-122.40891
694,Cesar Chavez St&Florida St NE-NS/BB,37.748374,-122.409558
695,Cesar Chavez St&Harrison St NE-NS/BZ,37.748339,-122.41138000000001
696,Bryant St&24TH St NE-FS/BZ,37.752907,-122.40908600000002
697,Bryant St&16TH St SE-NS/BZ,37.76549,-122.4104
698,Cyril Magnin St(5th St N)&Market St NE-FS/BZ,37.784162,-122.408175
699,Leavenworth St&Sutter St SE-NS/BZ,37.788321999999994,-122.415097
700,26th St&Mission St SE-FS/BZ,37.749001,-122.417818
701,26th St&South Van Ness Ave SW-NS/SB,37.749108,-122.41606499999999
702,Cesar Chavez St&Folsom St SW-NS/BZ,37.74815,-122.41382
703,Cesar Chavez St&Harrison St SW-NS,37.7482,-122.41163
704,Cesar Chavez St&Florida St SW-NS/BZ,37.74823,-122.40976
705,Bryant St&26TH St SE-NS/BZ,37.74951,-122.40873
706,Bryant St&25TH St SE-NS/BZ,37.75111,-122.40888999999999
707,Bryant St&23RD St SE-NS/BZ,37.75431,-122.40919
708,Bryant St&22ND St NE-FS/BB,37.756209999999996,-122.40942
709,Bryant St&21ST St SE-NS/BZ,37.757509999999996,-122.4095
710,Bryant St&20TH St SE-NS/BZ,37.75911,-122.40966
711,Bryant St&19TH St SE-NS/BZ,37.76038,-122.40991000000001
712,Bryant St&18TH St SE-NS/BZ,37.76167,-122.41004
713,Bryant St&Mariposa St SE-NS/BZ,37.76294,-122.41016
714,Bryant St&17TH St SE-NS/BZ,37.76422,-122.41028
715,Bryant St&Alameda St NE-FS/BZ,37.76845,-122.41068
716,Bryant St&Division St E-FS/BZ,37.76967,-122.41045
717,Bryant St&9TH St E-FS/BZ,37.77146,-122.40817
718,Bryant St&8TH St S-NS/BZ,37.77233,-122.40708000000001
719,Bryant St&7TH St E-FS/BZ,37.77438,-122.40449
720,5th St&Folsom St N-FS/BZ,37.780440000000006,-122.403466
721,5th St&Howard St E-NS/BZ,37.78145,-122.40475
722,5th St&Mission St N-FS/BZ,37.782959999999996,-122.40665
723,Ellis St&Mason St NE-NS/BZ,37.785358,-122.40936699999999
724,Ellis St&Taylor St NW-FS/BZ,37.785090000000004,-122.41145
725,Ellis St&Jones St NW-FS/BZ,37.78488,-122.41315
726,Ellis St&Leavenworth St NE-NS/SB,37.78471,-122.41427
727,Leavenworth St&O'Farrell St SE-NS,37.7855,-122.41453
728,Leavenworth St&Geary St SE-NS/BZ,37.786429999999996,-122.4147
729,Leavenworth St&Post St SE-NS/BZ,37.78736,-122.41488000000001
730,Leavenworth St&Bush St SE-NS/BZ,37.78922,-122.41528999999998
731,Leavenworth St&Pine St SE-NS/BZ,37.79015,-122.41548
732,Leavenworth St&California St SE-NS,37.791090000000004,-122.41566999999999
733,Leavenworth St&Sacramento St SE-NS,37.79206,-122.41586000000001
734,Leavenworth St&Clay St SE-NS/BZ,37.79295,-122.41604
735,Leavenworth St&Washington St SE-NS,37.793820000000004,-122.41622
736,Leavenworth St&Jackson St SE-NS/PS,37.79465,-122.41638
737,Jackson St&Hyde St NW-FS/PS,37.794605,-122.41829299999999
738,Jackson St&Larkin St NE-NS/PS,37.79441,-122.41963
739,Jackson St&Polk St NE-NS/PS,37.79419,-122.42128999999998
740,Van Ness &North Point SE-NS/BZ,37.805063,-122.425351
741,Francisco St&Polk St NE-MB/PS,37.803377000000005,-122.42379299999999
742,Lombard St&Fillmore St NE-NS/BZ,37.799881,-122.43595800000001
743,Merchant Rd&Golden Gate Br. N-NS/SB,37.806668,-122.475872
744,19th Ave&Lincoln Way SW-FS/BZ,37.765375,-122.477404
745,19th Ave&Sloat Blvd SW-FS/SB,37.734556,-122.47520300000001
746,Daly City Bart Station W-FS/SB,37.705764,-122.469273
747,Van Ness Ave&Chestnut St NW-NS/BZ,37.802431,-122.42490500000001
748,Lombard St & Gough St NW-FS/BZ,37.800942,-122.42806999999999
749,Lombard St&Laguna St NE-NS/SB,37.80057,-122.43101000000001
750,Lombard St&Pierce St NE-NS/BZ,37.799541999999995,-122.43919199999999
751,Lombard St&Divisadero St NW-FS/BZ,37.799078,-122.44286100000001
