OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,point
19469,Sunset Blvd&Vicente St NW-NS/SB,SUNSVCT0,SUNSVCTE,6559,37.738619,-122.494279,0,VICENTE ST,SUNSET BLVD,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1129554,114,,"(37.73861900023439, -122.49427899974417)"
19470,Sunset Blvd&Wawona St NW-NS/SB,SUNSWAW0,SUNSWAWO,6561,37.736764,-122.494152,0,WAWONA ST,SUNSET BLVD,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1129555,114,,"(37.736764000338056, -122.49415200054105)"
19471,Sunset Blvd&Yorba St SW-FS/SB,SUNSYOR0,SUNSYORB,6564,37.734783,-122.494059,0,YORBA ST,SUNSET BLVD,FS,SW  ,,1,08/25/2018 02:14:39 PM +0000,1129556,114,,"(37.73478299984152, -122.49405899950521)"
19472,Sunset Blvd&Ocean Ave NW-NS/SB,SUNSOCE0,SUNSOCEN,6541,37.732026,-122.493862,0,OCEAN AVE,SUNSET BLVD,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1129557,114,,"(37.732025999959895, -122.49386200045323)"
19473,Sunset Blvd&Lake Merced Blvd NW-NS,SUNSL M0,SUNSL M,6534,37.729804,-122.493655,0,LAKE MERCED BLVD,SUNSET BLVD,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1129558,114,,"(37.729804000352786, -122.49365499950542)"
19474,18th St&Danvers St SW-NS/BZ,18STDAN0,18STDANV,3328,37.76024,-122.44349,0,DANVERS ST,18TH ST,NS,SW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129945,114,,"(37.7602400000955, -122.44349000051967)"
19475,18th St&Hattie St SE-FS/BZ,18STHAT0,18STHATI,3336,37.760488,-122.440778,0,HATTIE ST,18TH ST,FS,SE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129946,114,,"(37.760488000219844, -122.44077799964886)"
19476,18th St&Diamond St SW-NS/BZ,18STDIA0,18STDIAM,3329,37.760702,-122.437294,0,DIAMOND ST,18TH ST,NS,SW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1129947,114,,"(37.76070200005145, -122.43729399950728)"
19477,18th St&Noe St SW-NS/PS,18STNOE0,18STNOE,3341,37.76096,-122.432905,0,NOE ST,18TH ST,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1129948,114,,"(37.7609599999041, -122.43290499987785)"
19478,18th St&Sanchez St SW-NS/BZ,18STSNC0,18STSNCZ,3345,37.761094,-122.430682,0,SANCHEZ ST,18TH ST,NS,SW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129949,114,,"(37.761094000410395, -122.43068200029718)"
19479,18th St&Church St SE-FS/BZ,18STCHU0,18STCHUR,3323,37.761245,-122.428138,0,CHURCH ST,18TH ST,FS,SE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1129950,114,,"(37.76124500008972, -122.42813800004139)"
19480,18th St&Dolores St SE-FS/BZ,18STDLR0,18STDLRS,3331,37.761388,-122.425927,0,DOLORES ST,18TH ST,FS,SE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129951,114,,"(37.76138800020228, -122.42592699969029)"
19481,18th St&Guerrero St SE-FS/BZ,18STGUE0,18STGUER,3334,37.761521,-122.423646,0,GUERRERO ST,18TH ST,FS,SE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1129952,114,,"(37.76152100020613, -122.42364599973435)"
19482,O'Farrell St&Grant Ave S-MB/BB,OFARGRN1,OFARGRNT,5810,37.786642,-122.405629,0,GRANT AVE,OFARRELL ST,MB,S   ,BB,0,08/25/2018 02:14:39 PM +0000,1130398,114,,"(37.78664199955288, -122.40562899996233)"
19483,Transit Center Bay C,TBT BAYC,,7915,37.789957,-122.395493,0,MISSION ST,BEALE ST,,,,0,08/25/2018 02:14:39 PM +0000,1130401,114,,"(37.789957000258504, -122.39549299985859)"
19484,Geary St&Powell St NW-FS/BZ,GEARPOW0,GEARPOWL,4757,37.787401,-122.408391,0,POWELL ST,GEARY ST,FS,NW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1130403,114,,"(37.78740100033699, -122.40839099971133)"
19485,Geary Blvd&Van Ness Ave NW-FS/BB,GEARV.N0,GEARV.N.,4768,37.785745,-122.421575,0,VAN NESS AVE,GEARY BLVD,NS,NE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1130404,114,,"(37.78574500005476, -122.42157499998139)"
19486,Geary Blvd&Fillmore St NW-FS/BZ,GEARFIL0,GEARFILL,4295,37.784391,-122.43305,0,AVERY ST,GEARY BLVD,FS,NW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1130405,114,,"(37.78439100023445, -122.43305000004776)"
19487,Geary Blvd&Presidio Ave N-MB/BZ,GEARPRE0,GEARPRES,4758,37.782608,-122.446152,0,MASONIC AVE,GEARY BLVD,MB,N   ,BZ,1,08/25/2018 02:14:39 PM +0000,1130406,114,,"(37.782607999774825, -122.44615199993007)"
19488,Geary St&Kearny St NW-FS/BB,GEARKRN0,GEARKRNY,4301,37.787997,-122.403656,0,KEARNY ST,GEARY ST,FS,NW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1130412,114,,"(37.787997000064294, -122.40365599997924)"
19489,Geary St&Stockton St NE-NS/BB,GEARSTO0,GEARSTOK,4766,37.787642,-122.406488,0,STOCKTON ST,GEARY ST,NS,NE  ,BB,0,08/25/2018 02:14:39 PM +0000,1130413,114,,"(37.78764199972487, -122.40648799960016)"
19490,Geary St&Leavenworth St NW-FS/BB,GEARLEA0,GEARLEAV,4303,37.786556,-122.414971,0,LEAVENWORTH ST,GEARY ST,NS,NE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1130414,114,,"(37.78655600032329, -122.4149709995618)"
19491,Geary Blvd&Laguna St NE-NS/BZ,GEARLGN0,GEARLGNA,4304,37.785033,-122.427811,0,LAGUNA ST,GEARY BLVD,NS,NE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1130415,114,,"(37.78503300021725, -122.42781099955728)"
19492,Geary Blvd&Divisadero St NE-NS/BZ,GEARDIV0,GEARDIVI,4293,37.783428,-122.439366,0,DIVISADERO ST,GEARY BLVD,NS,NE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1130416,114,,"(37.78342800003875, -122.43936599986817)"
19493,North Point St&Stockton St SW-NS,N.PTSTOK,N PTSTOK,5471,37.80688,-122.410594,0,STOCKTON ST,NORTH POINT ST,NS,SW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1130451,114,,"(37.80687999978273, -122.41059400008002)"
19494,Union St&Columbus Ave S-MB/BZ,UNINCOL1,UNINCOLM,6751,37.800277,-122.41031,0,COLUMBUS AVE,UNION ST,NS,SW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1130452,114,,"(37.800276999839866, -122.4103099996122)"
19495,Coit Tower Parking Lot W-NS/BZ,COITTOW0,COITTOWR,4087,37.80266,-122.40579,0,GREENWICH ST,TELEGRAPH HILL BLVD,NS,W   ,BZ,0,08/25/2018 02:14:39 PM +0000,1130453,114,,"(37.80266000011214, -122.40578999988468)"
19496,PIER 39,PIER 39,EMBRSTOK,4530,37.808351,-122.410287,0,STOCKTON ST,THE EMBARCADERO,MB,NE  ,SI,0,08/25/2018 02:14:39 PM +0000,1130454,114,,"(37.80835100012686, -122.41028700055503)"
19497,Powell St&Beach St W-MB/SB,POWLBEC0,POWLBECH,6046,37.808031,-122.412508,0,BEACH ST,POWELL ST,FS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1130455,114,,"(37.80803099960651, -122.41250800049575)"
19498,Union St&Stockton St SW-NS/PS,UNINSTO0,UNINSTOK,6782,37.800366,-122.409267,0,STOCKTON ST,UNION ST,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1130460,114,,"(37.80036600044071, -122.40926699953594)"
19499,Stockton St&Greenwich St SE-NS/PS,STOKGNW0,STOKGNWH,6518,37.80221,-122.4095,0,GREENWICH ST,STOCKTON ST,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130461,114,,"(37.802210000397224, -122.40950000026557)"
19500,Stockton St&Lombard St SE-NS/PS,STOKLOM0,STOKLOMB,6519,37.80313,-122.40969,0,LOMBARD ST,STOCKTON ST,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130462,114,,"(37.80313000026565, -122.4096899997858)"
19501,Lombard St&Grant Ave SE-FS/SB,LOMBGRN0,LOMBGRNT,5277,37.803381,-122.408039,0,GRANT AVE,LOMBARD ST,FS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130463,114,,"(37.80338099968581, -122.40803899999399)"
19502,Lombard St&Kearny St SW-NS/SB,LOMBKRN0,LOMBKRNY,5279,37.803559,-122.406525,0,KEARNY ST,LOMBARD ST,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1130464,114,,"(37.80355899982454, -122.40652499948902)"
19503,225 Telegraph Hill Blvd N-NS/SB,TELEH220,TELEH225,6652,37.803006,-122.406789,0,TELEGRAPH PL,TELEGRAPH HILL BLVD,NS,N   ,,0,08/25/2018 02:14:39 PM +0000,1130465,114,,"(37.80300599990999, -122.40678899975285)"
19504,Telegraph Hill Blvd&Greenwich St NW,TELEGNW0,TELEGNWH,6655,37.802721,-122.406617,0,GREENWICH ST,TELEGRAPH HILL BLVD,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1130466,114,,"(37.80272100028021, -122.4066169996837)"
19505,115 Telegraph Hill Blvd W-NS/AB,TELEH110,TELEH115,6651,37.801766,-122.405677,0,MONTAGUE PL,TELEGRAPH HILL BLVD,NS,W   ,AB,0,08/25/2018 02:14:39 PM +0000,1130467,114,,"(37.80176600008007, -122.40567700017493)"
19506,Union St&Montgomery St SW-NS/SB,UNINMTG0,UNINMTGY,6776,37.800962,-122.404508,0,MONTGOMERY ST,UNION ST,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1130469,114,,"(37.80096200026485, -122.40450799990319)"
19507,Union St&Columbus Ave  NE-NS/BZ,UNINCOL0,UNINCOLM,6750,37.800411,-122.410081,0,STOCKTON ST,UNION ST,MB,S   ,BZ,0,08/25/2018 02:14:39 PM +0000,1130470,114,,"(37.80041099970744, -122.41008100019921)"
19508,Telegraph Hill Bl.&Filbert St NE-FS,TELEFIL1,TELEFILB,6654,37.801846,-122.405735,0,FILBERT ST,TELEGRAPH HILL BLVD,FS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130472,114,,"(37.80184600043328, -122.40573500010598)"
19509,Telegraph Hill Blvd&Greenwich St SE,TELEGNW1,TELEGNWH,6656,37.802605,-122.406457,0,GREENWICH ST,TELEGRAPH HILL BLVD,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130473,114,,"(37.80260500026095, -122.40645700029913)"
19510,225 Telegraph Hill Blvd S-NS/SB,TELEH221,TELEH225,6653,37.802988,-122.40664,0,TELEGRAPH PL,TELEGRAPH HILL BLVD,NS,S   ,,0,08/25/2018 02:14:39 PM +0000,1130474,114,,"(37.80298799997544, -122.40663999960056)"
19511,Lombard St&Kearny St NE-NS/PS,LOMBKRN1,LOMBKRNY,5278,37.8037,-122.40651,0,KEARNY ST,LOMBARD ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130475,114,,"(37.8036999997804, -122.40650999973323)"
19512,Lombard St&Grant Ave NE-NS/PS,LOMBGRN1,LOMBGRNT,5276,37.8035,-122.40807,0,GRANT AVE,LOMBARD ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130476,114,,"(37.803499999624975, -122.4080699999487)"
19513,Lombard St&Stockton St NE-NS/PS,LOMBSTO1,LOMBSTOK,5286,37.80328,-122.40963,0,STOCKTON ST,LOMBARD ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130477,114,,"(37.80328000016369, -122.40963000037281)"
19514,Stockton St&Greenwich St NW-NS/PS,STOKGNW1,STOKGNWH,6517,37.802347,-122.409656,0,GREENWICH ST,STOCKTON ST,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1130478,114,,"(37.80234699975198, -122.40965599978207)"
19515,Stockton St&Filbert St NW-NS/PS,STOKFIL1,STOKFILB,6515,37.801419,-122.409461,0,FILBERT ST,STOCKTON ST,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1130479,114,,"(37.80141900022092, -122.40946099963755)"
19516,Stockton St&Union St NW-NS/PS,STOKUNI1,STOKUNIN,6525,37.80054,-122.40928,0,UNION ST,STOCKTON ST,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1130480,114,,"(37.80053999982739, -122.40928000031907)"
19517,Union St&Grant Ave SW-NS/PS,UNINGRN1,UNINGRNT,6759,37.8006,-122.40769,0,GRANT AVE,UNION ST,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1130481,114,,"(37.80059999984639, -122.407690000213)"
19518,Union St&Kearny St SW-NS/PS,UNINKRN1,UNINKRNY,6765,37.800758,-122.406102,0,KEARNY ST,UNION ST,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1130482,114,,"(37.80075800021136, -122.4061020003975)"
19519,Union St&Montgomery St NW-FS/PS,UNINMTG1,UNINMTGY,6775,37.801087,-122.404474,0,CASTLE ST,UNION ST,FS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1130483,114,,"(37.801086999856594, -122.40447400014358)"
19520,Union St&Kearny St NE-NS/PS,UNINKRN2,UNINKRNY,6764,37.800909,-122.405965,0,KEARNY ST,UNION ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130484,114,,"(37.80090900027631, -122.40596499949316)"
19521,Union St&Grant Ave NE-NS/PS,UNINGRN2,UNINGRNT,6758,37.80068,-122.4075,0,GRANT AVE,UNION ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130485,114,,"(37.8006800001163, -122.4074999994609)"
19522,Powell St&North Point St SE-NS/SB,POWLN P1,POWLN PT,6065,37.806666,-122.412038,0,NORTH POINT ST,POWELL ST,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130489,114,,"(37.806666000336584, -122.412038000068)"
19523,Main St&Howard St N-FS/BZ,MAINHWR0,MAINHWRD,5334,37.791116,-122.393956,0,MISSION ST,MAIN ST,FS,N   ,BZ,0,08/25/2018 02:14:39 PM +0000,1130490,114,,"(37.79111599956964, -122.39395599966784)"
19524,Washington St&Sansome St NW-FS/BZ,WASHSAN0,WASHSANS,6928,37.795733,-122.402064,0,SANSOME ST,WASHINGTON ST,FS,NW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1130491,114,,"(37.795733000203775, -122.40206400039321)"
19525,Union St&Van Ness Ave NW-FS/BZ,UNINV.N0,UNINV.N.,6786,37.798585,-122.424241,0,VAN NESS AVE,UNION ST,FS,NW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1130494,114,,"(37.79858500020449, -122.42424100054394)"
19526,Lyon St&Greenwich St SW-FS/BZ,LYONGNW0,LYONGNWH,5331,37.797428,-122.447206,0,GREENWICH ST,LYON ST,FS,SW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1130496,114,,"(37.79742800004862, -122.44720599958718)"
19527,Columbus Ave&Washington St N-FS/BZ ,COLMWAS0,COLMWASH,4121,37.79591,-122.403682,0,WASHINGTON ST,COLUMBUS AVE,FS,N   ,BZ,0,08/25/2018 02:14:39 PM +0000,1130502,114,,"(37.795910000229675, -122.4036819998553)"
19528,Union St&Mason St NE-NS/BZ,UNINMAS0,UNINMASN,6773,37.800108,-122.412374,0,MASON ST,UNION ST,NS,NE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1130505,114,,"(37.80010799957291, -122.41237399974962)"
19529,Union St&Taylor St NE-NS,UNINTAY0,UNINTAYL,6783,37.799895,-122.414025,0,TAYLOR ST,UNION ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130506,114,,"(37.799895000038994, -122.41402500033315)"
19530,Union St&Jones St NE-NS/BZ,UNINJON0,UNINJONE,6762,37.79969,-122.415665,0,JONES ST,UNION ST,NS,NE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1130507,114,,"(37.799689999850386, -122.41566500007076)"
19531,555 Myra Way SW-FS/SB,MYRAH551,MYRAH555,5451,37.7382,-122.450884,0,,MYRA WAY,FS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1130089,114,,"(37.73819999995271, -122.45088399982741)"
19532,Myra Way&Molimo Dr NE-NS/PS,MYRAMLM0,MYRAMLMO,5453,37.737816,-122.451491,0,MOLIMO DR,MYRA WAY,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130090,114,,"(37.73781599963886, -122.45149099946438)"
19533,Myra Way&Molimo Dr SW-NS/PS,MYRAMLM1,MYRAMLMO,5454,37.737727,-122.451732,0,,MYRA WAY,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1130091,114,,"(37.73772700007827, -122.45173199953442)"
19534,555 Myra Way NE-FS/SB,MYRAH550,MYRAH555,5450,37.738182,-122.450712,0,,MYRA WAY,FS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130092,114,,"(37.73818199986921, -122.4507120000801)"
19535,Myra Way&Omar Way SE-NS/SB,MYRAOMA0,MYRAOMAR,5455,37.739244,-122.450357,0,OMAR WAY,MYRA WAY,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130093,114,,"(37.73924400023033, -122.4503570003125)"
19536,Myra Way&Reposa Way SE-NS/SB,MYRARPSA,,7307,37.740038,-122.450541,0,REPOSA WAY,MYRA WAY,,,,0,08/25/2018 02:14:39 PM +0000,1130094,114,,"(37.74003800032174, -122.4505409999355)"
19537,Teresita Blvd&Gaviota Way SW-NS/SB,TEREGVT0,TEREGVTA,6671,37.73985,-122.448009,0,GAVIOTA WAY,TERESITA BLVD,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1130095,114,,"(37.73984999970093, -122.44800899944195)"
19538,Teresita Blvd&El Sereno Ct SW-FS/SB,TEREELS0,TEREELSR,6664,37.738967,-122.446245,0,EL SERENO CT,TERESITA BLVD,FS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1130096,114,,"(37.73896700018572, -122.4462449995419)"
19539,Teresita Blvd&Bella Vista Way NW-NS,TEREBLV0,TEREBLVI,6662,37.7377,-122.446634,0,BELLA VISTA WAY,TERESITA BLVD,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1130097,114,,"(37.73769999981003, -122.44663399996352)"
19540,636 Teresita Blvd SW-FS/SB,TEREH630,TEREH636,6659,37.736835,-122.445867,0,,TERESITA BLVD,FS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1130098,114,,"(37.736835000000156, -122.4458670005445)"
19541,Teresita Blvd&Foerster St N-NS/SB,TEREFOEN,TEREFOER,6666,37.735693,-122.446462,0,FOERSTER ST,TERESITA BLVD,NS,N   ,,0,08/25/2018 02:14:39 PM +0000,1130099,114,,"(37.73569300017898, -122.44646199948986)"
19542,Teresita Blvd&Stillings Ave NW-NS,TERESTL0,TERESTLG,6681,37.734568,-122.4455,0,STILLINGS AVE,TERESITA BLVD,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1130100,114,,"(37.73456799962111, -122.44550000037465)"
19543,900 Teresita Blvd NE-NS/AB,TEREH900,TEREH900,6660,37.733953,-122.446359,0,,TERESITA BLVD,NS,NE  ,AB,0,08/25/2018 02:14:39 PM +0000,1130101,114,,"(37.733952999750116, -122.44635900051932)"
19544,Teresita Blvd&Foerster St NE-NS/PS,TEREFOE0,TEREFOER,6667,37.734345,-122.448776,0,FOERSTER ST,TERESITA BLVD,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130102,114,,"(37.73434499958793, -122.44877599980137)"
19545,Foerster St&Mangels Ave NW-NS/PS,FOERMAN0,FOERMANG,4651,37.73315,-122.448948,0,MANGELS AVE,FOERSTER ST,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1130103,114,,"(37.733150000387745, -122.44894800055904)"
19546,Chenery St&Fairmount St SE-NS/PS,CHNYFMN1,CHNYFMNT,3968,37.7389,-122.42579,0,FAIRMOUNT ST,CHENERY ST,NS,SE  ,FL,0,08/25/2018 02:14:39 PM +0000,1130113,114,,"(37.73889999998201, -122.4257899997543)"
19547,Chenery St&Randall St SE-NS/PS,CHNYRAN1,CHNYRAND,3975,37.739625,-122.425498,0,RANDALL ST,CHENERY ST,NS,SE  ,FL,0,08/25/2018 02:14:39 PM +0000,1130114,114,,"(37.739624999672344, -122.42549800045383)"
19548,Chenery St&30TH St SE-NS/PS,CHNY30S1,CHNY30ST,3965,37.74202,-122.42575,0,30TH ST,CHENERY ST,NS,SE  ,FL,0,08/25/2018 02:14:39 PM +0000,1130115,114,,"(37.742019999564846, -122.42575000011026)"
19549,Foerster St.&Monterey Blvd NE-FS/PS,FOERMTRY,,7528,37.731695,-122.448753,0,JOOST AVE,FOERSTER ST,,,,0,08/25/2018 02:14:39 PM +0000,1130121,114,,"(37.73169499979831, -122.44875300030077)"
19550,Teresita Blvd&Reposa Way N-FS/SB,TERERPS1,TERERPSA,6678,37.740975,-122.449223,0,REPOSA WAY,TERESITA BLVD,FS,N   ,,0,08/25/2018 02:14:39 PM +0000,1130124,114,,"(37.74097499962464, -122.44922299980787)"
19551,Forest Hill Station NE-FS/PS,FHS..NO1,FHS NO,5245,37.748327,-122.458836,0,FOREST HILL STATION,LAGUNA HONDA BLVD,FS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130125,114,,"(37.7483269996168, -122.45883599990924)"
19552,Valencia St&Duncan St NW-NS/PS,VLNCDUN0,VLNCDUNC,6886,37.74674,-122.42024,0,DUNCAN ST,VALENCIA ST,NS,NW  ,FL,0,08/25/2018 02:14:39 PM +0000,1130127,114,,"(37.74673999991449, -122.42023999956793)"
19553,Chenery St&30TH St SW-FS/BZ,CHNY30S0,CHNY30ST,3966,37.74191,-122.42582,0,30TH ST,CHENERY ST,FS,SW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1130130,114,,"(37.74191000008536, -122.42581999968505)"
19554,Chenery St&Randall St NW-NS/PS,CHNYRAN0,CHNYRAND,3974,37.739929,-122.425692,0,RANDALL ST,CHENERY ST,NS,NW  ,FL,0,08/25/2018 02:14:39 PM +0000,1130131,114,,"(37.739928999559005, -122.4256919998994)"
19555,Randall St&Whitney St NE-NS/PS,RANDWTN0,RANDWTNY,6177,37.7397,-122.42757,0,WHITNEY ST,RANDALL ST,NS,NE  ,FL,0,08/25/2018 02:14:39 PM +0000,1130132,114,,"(37.73970000018643, -122.42757000042495)"
19556,Whitney St&Fairmount St NW-NS/SB,WTNYFMNT,WTNYFAIR,6981,37.738903,-122.427491,0,FAIRMOUNT ST,WHITNEY ST,NS,NW  ,FL,0,08/25/2018 02:14:39 PM +0000,1130133,114,,"(37.738903000314686, -122.42749099972639)"
19557,Foerster St&Mangels Ave SE-NS/SB,FOERMAN1,FOERMANG,4652,37.732989,-122.448788,0,MANGELS AVE,FOERSTER ST,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130144,114,,"(37.73298900016286, -122.44878800049001)"
19558,Foerster St&Teresita Blvd SE-NS/PS,FOERTER1,FOERTERE,4654,37.734194,-122.448799,0,TERESITA BLVD,FOERSTER ST,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130145,114,,"(37.73419400006693, -122.44879899967192)"
19559,900 Teresita Blvd SW-NS/BZ,TEREH901,TEREH900,6661,37.73399,-122.44664,0,,TERESITA BLVD,NS,SW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1130146,114,,"(37.73398999987447, -122.44664000006784)"
19560,Teresita Blvd&Stillings Ave SE-NS,TERESTL1,TERESTLG,6680,37.73447,-122.445283,0,STILLINGS AVE,TERESITA BLVD,FS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130147,114,,"(37.73446999959878, -122.44528299944594)"
19561,Teresita Blvd&Foerster St SE-NS/SB,TEREFOE1,TEREFOER,6668,37.735523,-122.446325,0,FOERSTER ST,TERESITA BLVD,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130148,114,,"(37.73552300034463, -122.44632499984436)"
19562,636 Teresita Blvd SE-NS/SB,TEREH631,TEREH636,6658,37.73679,-122.445672,0,,TERESITA BLVD,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130149,114,,"(37.736789999782204, -122.4456719994698)"
19563,Teresita Blvd&Marietta Dr NE-FS/SB,TEREMRT1,TEREMRTA,6675,37.737477,-122.446336,0,MARIETTA DR,TERESITA BLVD,FS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130150,114,,"(37.73747699976723, -122.44633599971152)"
19564,Teresita Blvd&El Sereno Ct SE-NS/SB,TEREELS1,TEREELSR,6663,37.738931,-122.44605,0,EL SERENO CT,TERESITA BLVD,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130151,114,,"(37.738931000331185, -122.44605000010957)"
19565,Teresita Blvd&Gaviota Way NE-NS/SB,TEREGVT1,TEREGVTA,6670,37.739895,-122.447734,0,GAVIOTA WAY,TERESITA BLVD,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130152,114,,"(37.73989499964401, -122.44773400003375)"
19566,Teresita Blvd&Isola Way E-MB/SB,TEREISL1,TEREISLA,6672,37.74184,-122.450472,0,ISOLA WAY,TERESITA BLVD,MB,E   ,,0,08/25/2018 02:14:39 PM +0000,1130161,114,,"(37.74184000037092, -122.45047200018529)"
19567,Teresita Blvd&Marietta Dr SE-NS/SB,TEREMRT3,TEREMRTA,6676,37.742599,-122.450655,0,MARIETTA DR,TERESITA BLVD,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130162,114,,"(37.74259900024055, -122.45065499965672)"
19568,Teresita Blvd&Fowler Ave E-MB/SB,TEREFWL1,TEREFWLR,6669,37.743491,-122.451388,0,FOWLER AVE,TERESITA BLVD,MB,E   ,,0,08/25/2018 02:14:39 PM +0000,1130163,114,,"(37.74349100003301, -122.45138800014901)"
19569,Teresita Blvd&Portola Dr E-NS/PS,TEREPOR1,TEREPORT,6677,37.745079,-122.452099,0,PORTOLA DR,TERESITA BLVD,NS,E   ,,0,08/25/2018 02:14:39 PM +0000,1130164,114,,"(37.745078999756856, -122.45209899949138)"
19570,Laguna Honda Bl.&Clarendon Ave E-MB,LGHNCLD1,LGHNCLDN,5243,37.75095,-122.461048,0,CLARENDON AVE,LAGUNA HONDA BLVD,FS,S   ,,0,08/25/2018 02:14:39 PM +0000,1130169,114,,"(37.75094999967204, -122.46104800000994)"
19571,Clarendon Ave&Clarendon Woods SE-FS,CLDNCWD1,CLDNCWDS,4032,37.75171,-122.45839,0,CLARENDON WOODS ST,CLARENDON AVE,FS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1130170,114,,"(37.751709999548865, -122.45839000002833)"
19572,Clarendon Ave&Olympia Way N-FS/SB,CLDNOLY1,CLDNOLYM,4035,37.751628,-122.456178,0,OLYMPIA WAY,CLARENDON AVE,FS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1130171,114,,"(37.75162800011533, -122.45617799983664)"
19573,Clarendon Ave&Galewood Circle E-MB,CLDNGLW1,CLDNGLWD,4033,37.753074,-122.455858,0,GALEWOOD CIR,CLARENDON AVE,MB,E   ,,0,08/25/2018 02:14:39 PM +0000,1130172,114,,"(37.753073999695566, -122.4558580005212)"
